TweetID,predictions,distances
865216409558802432,Neutral,0.955353319644928
862306340122890240,Negative,0.010708886198699474
862307960843890689,Positive,0.0013655622024089098
864176639143555072,Neutral,0.020814664661884308
864679752480821248,Neutral,0.9778197407722473
865431514888118272,Positive,0.0008251258987002075
864917304349523968,Negative,0.0026878041680902243
862840424184074243,Positive,0.9964871406555176
862726632611749888,Neutral,0.6424264311790466
865204130859687936,Neutral,0.029709279537200928
864495857730805764,Neutral,0.32786422967910767
864905888980766720,Positive,0.0014601504663005471
865068391136210944,Negative,0.0017927055014297366
864734228864536576,Neutral,0.9967471361160278
863044791591948288,Positive,0.002931358991190791
862155228304506881,Neutral,0.9939829707145691
865311265773813760,Neutral,0.0030856975354254246
864653835217895424,Positive,0.0013152557658031583
862530301897183232,Negative,0.001394742983393371
864130529435807745,Positive,0.9972900152206421
862512934265782272,Positive,0.9949054718017578
864791298804523008,Neutral,0.002106125233694911
862141991676727297,Neutral,0.002988453023135662
865417560728117248,Neutral,0.9942591190338135
863045384612057088,Positive,0.00318491505458951
864663587394117632,Negative,0.0025559887290000916
864907341069770752,Positive,0.0010628330055624247
864655539363602432,Positive,0.0018181144259870052
862191934948990977,Negative,0.9971190690994263
865057118264713218,Neutral,0.980803906917572
863578568286228480,Neutral,0.014397853054106236
862163942491262976,Neutral,0.004798206500709057
862393978850865152,Neutral,0.007895583286881447
863576089704235011,Positive,0.9837023019790649
865575158546915328,Negative,0.008402195759117603
864716100830978048,Neutral,0.0028010259848088026
864659566637834240,Positive,0.055497702211141586
862152066264911876,Positive,0.9417012929916382
862226703367753728,Negative,0.060030389577150345
862176757209849856,Neutral,0.9289016723632812
864179611869081600,Negative,0.011067998595535755
865073046306131969,Negative,0.0018564186757430434
862729533774069761,Positive,0.0015269485302269459
865260311733051394,Negative,0.9966166615486145
865565888006815744,Negative,0.0013754856772720814
865053918430212096,Positive,0.0050018853507936
864792385187983361,Negative,0.9936226010322571
862684519484338178,Neutral,0.009193208999931812
863582990164783104,Positive,0.9869992136955261
863204484440363008,Neutral,0.003807578468695283
864130381699796992,Positive,0.006848057731986046
864180059950772228,Negative,0.18040214478969574
862321728147640320,Positive,0.8127498030662537
862155851238428672,Negative,0.0009890469955280423
862886268274978816,Neutral,0.002196711953729391
864673282041237504,Positive,0.9968143105506897
865565934777499648,Negative,0.049461688846349716
864337986636218369,Positive,0.9441291093826294
864096927830421509,Neutral,0.006409249268472195
864672474595831808,Neutral,0.001901119016110897
864671674553204736,Positive,0.04424022138118744
864685413222449152,Neutral,0.9538586735725403
863809888794947584,Positive,0.0013279521372169256
864670847046492160,Negative,0.003320211311802268
865572656564887552,Positive,0.9953517913818359
863248103801057280,Negative,0.9823280572891235
864171096739905537,Neutral,0.01632772572338581
863087759086538754,Positive,0.001344198826700449
864960168441892864,Positive,0.010489052161574364
862155854954606592,Negative,0.9464734196662903
863591188028424192,Positive,0.043037500232458115
862150806103044096,Negative,0.1035262867808342
864703395772473345,Positive,0.8922845721244812
862295533007900672,Neutral,0.00418909452855587
862151441334632448,Negative,0.9907220602035522
865262004868710400,Negative,0.00598088139668107
863592695238930433,Positive,0.0032971403561532497
864677309709733888,Positive,0.9734523892402649
864703394967154688,Neutral,0.016138998791575432
864862341892104192,Negative,0.010408574715256691
864531723215925250,Negative,0.0011776781175285578
863088676900876289,Positive,0.0015890796203166246
865204598759358465,Positive,0.9972332119941711
864641755609792512,Neutral,0.9563269019126892
862670107927076865,Negative,0.030888374894857407
863878486657839105,Neutral,0.012784789316356182
862848862150590464,Positive,0.0008698633755557239
864824465011691524,Neutral,0.0022019059397280216
864710167052660737,Neutral,0.9969282746315002
865219144853192704,Negative,0.0010067091789096594
865086149412499457,Negative,0.001672209706157446
862889091456806913,Positive,0.9973210692405701
862322142440030209,Positive,0.0013276069657877088
864658742951989248,Neutral,0.0014973744982853532
862285002838614016,Positive,0.9971749782562256
863592150096904193,Positive,0.0029495840426534414
864493790672891904,Positive,0.9884427189826965
863085785993629698,Positive,0.00860771257430315
862155853432057857,Negative,0.9929599165916443
863046721185742848,Positive,0.003780859988182783
864677315137204224,Neutral,0.0032591589260846376
862355631428304898,Positive,0.018555520102381706
864170950220279813,Positive,0.4728165864944458
864674883057405952,Neutral,0.5086278319358826
862516122989580288,Negative,0.00653938390314579
864890377127571456,Negative,0.562133252620697
863375235936137216,Positive,0.43132737278938293
863598377325428736,Negative,0.0013025944354012609
864672485177995264,Negative,0.0014719907194375992
863584619312140288,Neutral,0.9972254037857056
863085817702625281,Positive,0.9870970249176025
864329280645459968,Positive,0.011219455860555172
864532373744082944,Neutral,0.0016835395945236087
864122619657891840,Negative,0.0010009059915319085
865181081217249280,Neutral,0.0022413672413676977
862152700410171392,Positive,0.9967576861381531
862149542527074304,Negative,0.9952335953712463
862731072274137088,Neutral,0.002034999430179596
861813585785360386,Negative,0.0027313854079693556
863793125248180224,Neutral,0.9940305352210999
863384263852515328,Positive,0.0023461589589715004
865762103285731328,Negative,0.003623303258791566
864687850503233536,Negative,0.8468749523162842
864469198403244036,Neutral,0.1421654373407364
863245261652598785,Neutral,0.010959584265947342
865548899582230528,Negative,0.0011472278274595737
862141981568491521,Negative,0.0014744421932846308
864819093534367745,Neutral,0.9973783493041992
864654705099759616,Neutral,0.0013331770896911621
863084568169111554,Neutral,0.0033168508671224117
864106414683435008,Negative,0.9953500032424927
862691441629433857,Neutral,0.9902257323265076
863597041750081538,Neutral,0.005802955944091082
864486184919195650,Negative,0.003971332684159279
864693419175706624,Positive,0.2276756763458252
865569589920485376,Neutral,0.758803129196167
864673276529913856,Positive,0.013521208427846432
864690278518730752,Neutral,0.4084424674510956
863087445604265984,Negative,0.5849283933639526
862442344284553220,Negative,0.006629212759435177
862782494013362176,Neutral,0.1790216863155365
864459503609270272,Positive,0.020662516355514526
864676511730761728,Negative,0.8003157377243042
864858871222894592,Neutral,0.0010929841082543135
863080536226635776,Positive,0.0016962422523647547
865572238136934400,Negative,0.9972108006477356
864644624081715201,Neutral,0.0010883290087804198
864689474999070720,Negative,0.001713625155389309
865219610198585344,Positive,0.9971979856491089
862369151591100416,Positive,0.009097711183130741
864682199391588353,Positive,0.004201304633170366
862145134422577152,Neutral,0.9867009520530701
864945748407922693,Negative,0.7754441499710083
864656264499998720,Neutral,0.21884679794311523
862878476839165955,Positive,0.005709127057343721
862150786557542402,Negative,0.0032773311249911785
862144501141438465,Negative,0.006977790966629982
864710222115467264,Neutral,0.9897448420524597
862151444815892480,Positive,0.0036666197702288628
864164928189550592,Positive,0.18358245491981506
863402408839442432,Negative,0.8127509355545044
863586294424899584,Positive,0.03231986239552498
861807510537293824,Positive,0.9587615132331848
865569596446789637,Negative,0.008918692357838154
864886327996710913,Positive,0.0010423825588077307
863080183968002051,Positive,0.0027280228678137064
864465504534220800,Positive,0.9962295889854431
864497528317849600,Positive,0.01949121244251728
862172859120193540,Positive,0.059545621275901794
862679397459005441,Negative,0.9209631681442261
862666317798793218,Positive,0.0009694115142337978
863044208042676224,Neutral,0.002924965228885412
862152066051039232,Positive,0.9961056113243103
864645109027090432,Neutral,0.022463912144303322
864661971555287044,Negative,0.9746264815330505
864680693686833152,Positive,0.002909664995968342
864697961586012160,Positive,0.9578797817230225
865071990763388928,Neutral,0.003603904042392969
862168456531251200,Negative,0.03851631283760071
864449884115673089,Negative,0.9939742684364319
865566046320832512,Negative,0.004308321047574282
863579329216819200,Positive,0.00171737524215132
864864891601080320,Positive,0.9927640557289124
862151431759028224,Negative,0.0036849037278443575
864895161167486976,Positive,0.0035509413573890924
864679780549046272,Positive,0.001664617913775146
865595005561217025,Neutral,0.003329396015033126
864897107156766721,Positive,0.9950060248374939
862153967589101569,Negative,0.010168868117034435
865546572465020933,Positive,0.8570342063903809
864671659336380416,Negative,0.13279692828655243
865697072951033857,Negative,0.9668385982513428
863792779717218304,Positive,0.030901655554771423
862143229667536898,Neutral,0.002259662840515375
864675703924686849,Positive,0.007647094316780567
864181037743656960,Negative,0.8692002296447754
862321314085908482,Positive,0.12315268069505692
864172488766443520,Neutral,0.0014090710319578648
863043625277693953,Positive,0.0017060446552932262
863810212972593152,Positive,0.9968848824501038
864099028597960704,Negative,0.000982560683041811
865054529791905792,Neutral,0.0018236677860841155
865068578797735936,Neutral,0.9971936941146851
864106243241246720,Positive,0.9230576157569885
865208800365735936,Negative,0.04938206449151039
862143871869997056,Negative,0.027560273185372353
862004019534942208,Positive,0.04058341681957245
862381519121391618,Positive,0.9547848701477051
865545297253892096,Positive,0.00463173259049654
864448928883892224,Neutral,0.007305519189685583
862668775333781504,Positive,0.9563178420066833
864662796319019009,Negative,0.03637668862938881
865548723148865540,Neutral,0.11492130905389786
862358327132651534,Negative,0.4803001284599304
865565704694755328,Positive,0.4047785699367523
864166075650293761,Positive,0.000991643755696714
864534043643322369,Positive,0.0018794462084770203
862171404724301825,Positive,0.9971289038658142
864330267103776769,Positive,0.9927514791488647
864657087359569920,Negative,0.004286929499357939
862514359305678848,Positive,0.0029616139363497496
864576525907234817,Negative,0.0012603754876181483
862317946877743104,Negative,0.011151058599352837
864680042126770176,Positive,0.9875885844230652
865430905774456832,Negative,0.004051340278238058
865795617125281793,Positive,0.9925018548965454
864120172340285442,Positive,0.0034468062222003937
862478186977931264,Positive,0.022613273933529854
864702992737546240,Negative,0.5594443082809448
864658753601363968,Negative,0.41794243454933167
864665210291970049,Negative,0.028249433264136314
865258674620698624,Positive,0.8152275085449219
864785132431003650,Negative,0.15652300417423248
862674129467707392,Positive,0.0058615682646632195
864661981776805888,Neutral,0.9907073974609375
864683774797377539,Positive,0.003430982120335102
862245043817639936,Negative,0.0027602764312177896
865537710215184385,Neutral,0.14447130262851715
862358021351108608,Neutral,0.8527684211730957
864532735922233344,Positive,0.0016386846546083689
865064721615081472,Negative,0.0015925015322864056
864903898234073088,Positive,0.9967688322067261
865071562449448960,Positive,0.3326728940010071
862307270545121280,Negative,0.6600670218467712
864678949036720128,Positive,0.007260134909301996
865219395756462080,Neutral,0.0010259196860715747
864818253591445505,Neutral,0.0037660724483430386
865412557850333184,Positive,0.9952079653739929
864899740458201088,Positive,0.0025764144957065582
862300903772233728,Negative,0.011983492411673069
864667631642705920,Neutral,0.9854400753974915
864638807009882112,Neutral,0.0020896263886243105
864893538915450882,Positive,0.0025024800561368465
865427803256303616,Positive,0.9954078793525696
863584130856083458,Positive,0.9354448318481445
862336104187473920,Neutral,0.03592738136649132
865429969983479808,Neutral,0.028627801686525345
865440399547965440,Positive,0.0017021491657942533
864655393829597184,Neutral,0.0039177569560706615
865793660700565504,Neutral,0.9943800568580627
864903454413774848,Negative,0.011482908390462399
864532314096848897,Positive,0.9504439830780029
863600334215794689,Positive,0.03807312250137329
864174061106196481,Positive,0.008958655409514904
863786785012416512,Positive,0.16554510593414307
865723907134959616,Positive,0.8254961967468262
864456969469530113,Positive,0.0009310363093391061
864821390180065286,Negative,0.0038606689777225256
865055312977559552,Neutral,0.9952083230018616
865607813766238208,Negative,0.01542219053953886
864664416037597184,Negative,0.9427783489227295
862151444924964866,Negative,0.041799481958150864
864939820082237440,Positive,0.9612200856208801
865544126254661633,Positive,0.031007559970021248
864170607918895104,Positive,0.007772424258291721
865715652073488384,Negative,0.003607050282880664
862519530878357504,Positive,0.0127212880179286
864338855263993856,Positive,0.9836716055870056
865001065355255808,Positive,0.011021055281162262
864702921698664448,Negative,0.9778903126716614
864681389760946176,Negative,0.01108857523649931
864256225126604800,Neutral,0.0036601386964321136
862721789960572929,Positive,0.020560646429657936
865249576495845378,Neutral,0.9757792353630066
864617869568507904,Positive,0.007596998941153288
864903852469997569,Positive,0.9155746698379517
865279361859059714,Neutral,0.07682821899652481
865902704907956224,Negative,0.00091508001787588
862147029237104641,Negative,0.0019580437801778316
864690331446640640,Positive,0.9971268773078918
864651241011499009,Positive,0.010432645678520203
864660344320524289,Neutral,0.804340124130249
863042688626688000,Positive,0.18522723019123077
862146406336925696,Positive,0.0010391089599579573
864668389251457026,Negative,0.002125316299498081
864494689516486656,Positive,0.9968356490135193
865536662390022145,Neutral,0.0034788951743394136
864711058853900289,Positive,0.5344189405441284
862309987930054656,Positive,0.46210217475891113
865220037828849664,Negative,0.007476320955902338
864340126863720449,Positive,0.9851644039154053
862357063116226564,Positive,0.007359337527304888
864654642365558786,Positive,0.0008387257112190127
865374645553385472,Neutral,0.004107274115085602
862668547478179844,Negative,0.9950540065765381
864656307290353664,Negative,0.9814810752868652
864542629899403264,Positive,0.01518112700432539
864677352068001792,Negative,0.0033378771040588617
862670456083689473,Positive,0.6102128028869629
862356767635898370,Positive,0.05754470452666283
864332118201159684,Neutral,0.33224254846572876
865800277496123393,Neutral,0.001057791872881353
862173449367805952,Neutral,0.009130079299211502
862234373759881216,Positive,0.9898120760917664
862145730810695682,Negative,0.00428353063762188
862489658101518339,Positive,0.1558123230934143
864327700374315008,Positive,0.8399041295051575
862665889442926592,Negative,0.0012523304903879762
865066300741230592,Neutral,0.009656145237386227
864660350045745152,Neutral,0.9890915155410767
862151440776777728,Positive,0.0012400553096085787
865064496095797249,Positive,0.0016207423759624362
862284291484549120,Positive,0.9971392154693604
865725441591697410,Positive,0.0008827562560327351
862150151678431234,Negative,0.0030883708968758583
862675079204929540,Positive,0.9960289001464844
864485819112972288,Neutral,0.9755259156227112
865744199542603776,Negative,0.021324897184967995
863016399282819073,Positive,0.0031491981353610754
864641112396509184,Neutral,0.5083810687065125
864179871945195520,Neutral,0.4870690405368805
865285472846848000,Neutral,0.00454991590231657
864168983183974400,Positive,0.009444677270948887
864652273502302208,Positive,0.41053053736686707
862719772991082496,Negative,0.580024778842926
864683812252516352,Neutral,0.002158509800210595
862510749855477760,Neutral,0.9953330159187317
864657111204208641,Neutral,0.0025084801018238068
864680578737733632,Positive,0.9765594005584717
864692611491254272,Negative,0.008842289447784424
862511995551195136,Positive,0.014598269015550613
864687049206575104,Negative,0.0032427844125777483
864676538415022080,Negative,0.007548271678388119
863591594800406528,Positive,0.989208996295929
865065001446461440,Positive,0.0013898508623242378
865428203548151808,Negative,0.001445155474357307
863252264261177344,Positive,0.9971650242805481
864690271308713984,Negative,0.0008638558210805058
862154586429300738,Positive,0.005244674626737833
862719491574308864,Negative,0.9938914775848389
864676514159316994,Neutral,0.0013291070936247706
864655468492451840,Negative,0.001574255176819861
864653048949465090,Neutral,0.9970966577529907
862902703210606593,Positive,0.004060931969434023
864905451795820544,Positive,0.9889625906944275
863599912239419392,Neutral,0.006976466625928879
864677348926529536,Neutral,0.9928857684135437
865434151440220160,Positive,0.004165768623352051
862325022177849344,Positive,0.00294853444211185
864627319448772610,Neutral,0.0010495606111362576
864891077593100289,Positive,0.0044690207578241825
864092420421672960,Positive,0.9944814443588257
865429899275771904,Negative,0.007753562647849321
865636422664863749,Negative,0.23027820885181427
863590428020535297,Neutral,0.761968195438385
863790291060498433,Positive,0.03303899988532066
863577286708219908,Positive,0.921099841594696
865373928369336320,Positive,0.0458611436188221
865546124496560128,Positive,0.0025391264352947474
862147018197741571,Positive,0.06767929345369339
864844302895243264,Negative,0.9297815561294556
865626960650567680,Positive,0.005583722610026598
864131343931887618,Positive,0.9038181304931641
864332554656075776,Positive,0.09059815853834152
865627376394280960,Neutral,0.03351433947682381
864699529089740800,Neutral,0.9495686292648315
862677694114398208,Neutral,0.016917020082473755
862892729990336513,Positive,0.005542158614844084
864179729884172288,Neutral,0.004287871066480875
864657112777011200,Neutral,0.9901699423789978
863005753732460544,Negative,0.001006139675155282
862339607920357381,Positive,0.0017768407706171274
864480279511146498,Negative,0.997217059135437
863175495952846848,Neutral,0.0008461585966870189
864698544686485504,Negative,0.002284587826579809
864697721831215108,Neutral,0.9968692660331726
864670844139839489,Negative,0.0012717201607301831
865570684415725568,Positive,0.0026076289359480143
863578033495695360,Positive,0.9961206316947937
864143870803795971,Positive,0.12739485502243042
863878720301535233,Neutral,0.6864172220230103
864677345554202624,Positive,0.1861879527568817
865566741195345920,Positive,0.9901955723762512
864692063715155968,Positive,0.003103525610640645
864673281869217792,Negative,0.006700975354760885
864663574366621700,Neutral,0.9946379065513611
865056164580667392,Neutral,0.0034881671890616417
862879617778167808,Neutral,0.0018739376682788134
862152074779398144,Positive,0.9935763478279114
864892900672450560,Positive,0.004210416227579117
864893652170133504,Positive,0.002213212428614497
864532053999702016,Neutral,0.9239497184753418
862154567475240960,Negative,0.06914757937192917
865268107711066114,Negative,0.006902731489390135
864235696017608705,Positive,0.006085493601858616
863092325286858755,Positive,0.96568363904953
863085475262803969,Neutral,0.028230831027030945
865592638635778048,Neutral,0.009281232953071594
863803173617750016,Negative,0.9733144640922546
862511784229556224,Positive,0.017404312267899513
862166595761844224,Neutral,0.001184641383588314
864611945684639749,Positive,0.0018425334710627794
864538584782712832,Negative,0.9969727993011475
861282599641243648,Positive,0.9942837357521057
863581955455148034,Positive,0.004256383515894413
865569013061099520,Negative,0.0014598759589716792
863572735632560129,Positive,0.001827507745474577
862150157743403008,Negative,0.004097442142665386
865563621027393536,Neutral,0.9940750598907471
865264520578691072,Negative,0.5879067778587341
864680583250759680,Negative,0.4005800187587738
865063847304024064,Positive,0.01151325460523367
864683456537784321,Positive,0.0010532006854191422
865546418274000901,Negative,0.015622040256857872
865284116136300544,Neutral,0.9833247661590576
864875331890667520,Neutral,0.012524890713393688
864671663295791104,Neutral,0.9813023209571838
864710970152808448,Positive,0.006172871217131615
862726045862170626,Positive,0.0039000469259917736
862162663316520960,Neutral,0.1422358751296997
863597680345456640,Positive,0.8538640737533569
863586863323467776,Negative,0.000893018557690084
864668391008763905,Neutral,0.0020423997193574905
865567400594419712,Neutral,0.9970645308494568
864674920407719936,Negative,0.021933475509285927
864908153338638342,Positive,0.9645894169807434
865596050677149697,Neutral,0.013476998545229435
863586652027068417,Neutral,0.00876857340335846
864896601134956544,Positive,0.9792906641960144
865267693183696896,Positive,0.011940632946789265
863881633467953152,Neutral,0.001805167063139379
862149555500056578,Positive,0.010681596584618092
864685876990930949,Positive,0.9875132441520691
864683814513246209,Negative,0.0015294766053557396
865585938457649152,Positive,0.0019441089825704694
864652235178901509,Neutral,0.9965264201164246
864895727012651010,Positive,0.0010510293068364263
865062810375639040,Positive,0.001699612708762288
864906243734982656,Positive,0.9972493052482605
864651035893215232,Neutral,0.9792572855949402
862347801363132417,Negative,0.018515314906835556
863594694277832704,Neutral,0.0022273852955549955
864668435674009605,Positive,0.18996566534042358
864895553926246400,Negative,0.7912076115608215
863579642422333440,Positive,0.01882672682404518
864654729019838464,Neutral,0.0013520466163754463
865261421529108482,Positive,0.001462479936890304
863038341201231872,Positive,0.9971854090690613
862462176904327168,Negative,0.9739716053009033
864525726145552385,Positive,0.023807847872376442
864688841961222145,Positive,0.002220514928922057
862887693382033408,Neutral,0.0009691273444332182
864896106219655172,Positive,0.002186327474191785
865055229590597632,Positive,0.9968445301055908
864686242423812097,Negative,0.9915071129798889
864542371974971393,Positive,0.007116459775716066
865050831317553152,Neutral,0.0013763775350525975
862142614354743296,Negative,0.008984901942312717
864328406820950017,Negative,0.9858598113059998
863596937781628928,Neutral,0.005155323538929224
863394159138418689,Neutral,0.0010458831675350666
864900350439968768,Positive,0.001504245214164257
862879878571491330,Neutral,0.9974498152732849
864531149397401602,Positive,0.9947422742843628
864641777306939392,Neutral,0.002041332423686981
863586893769961472,Positive,0.0032164123840630054
864098642495459328,Positive,0.004096154123544693
865065699521306624,Negative,0.985974133014679
865567462435246080,Negative,0.009929701685905457
864103585973448704,Negative,0.7332037091255188
862150153641357312,Positive,0.24818632006645203
863571807579906048,Positive,0.0186099074780941
863409256858628096,Neutral,0.9938965439796448
864672473400438789,Neutral,0.004334742669016123
862775590813917185,Negative,0.0017687528161332011
862514998362484737,Positive,0.9912153482437134
864896617379495936,Positive,0.0018698506755754352
865538320687812611,Positive,0.006914797704666853
865567626256318465,Negative,0.011647911742329597
864689474718093312,Positive,0.26135769486427307
862286204498214913,Negative,0.7269943952560425
862649800377991169,Neutral,0.8250675797462463
862150796535836673,Negative,0.1687554568052292
865578512928972801,Neutral,0.006177054718136787
864665990956802048,Negative,0.3546162247657776
864694943885004801,Negative,0.3237571120262146
864657139993911296,Negative,0.3216266334056854
864531337180573697,Positive,0.001430938602425158
864657945447059456,Positive,0.0014492511982098222
864689283671756800,Positive,0.9971197843551636
863590905168752644,Positive,0.9931139349937439
864688737481093121,Positive,0.004273242317140102
863586996505239552,Positive,0.0026128622703254223
864335873696870401,Negative,0.9884264469146729
865218334001856512,Negative,0.001947799464687705
863579265287237632,Positive,0.009625759907066822
864682195381833728,Negative,0.0012658549239858985
865583055003693056,Positive,0.0018258575582876801
865178513661468672,Negative,0.9969082474708557
864835096951611393,Neutral,0.1018015518784523
865742897764859905,Negative,0.891329824924469
863597353776939010,Negative,0.006868666037917137
862673399839166464,Negative,0.001294322544708848
864449223894474752,Positive,0.0013381586177274585
864824282307756033,Negative,0.9973675608634949
863003498409070593,Negative,0.006520440801978111
864706599750959104,Positive,0.9527497291564941
865205909643022336,Positive,0.04072984308004379
864539035422863361,Positive,0.0069130114279687405
865537825474723843,Negative,0.27676552534103394
864480995961163780,Negative,0.7163214683532715
864449065249067008,Neutral,0.05525222793221474
864115367194624000,Negative,0.078214630484581
864171787478761473,Negative,0.866533100605011
862521736591495168,Negative,0.9326177835464478
862175809905283072,Neutral,0.019596248865127563
862321313045762048,Positive,0.04778602719306946
864539110928769024,Negative,0.6058472990989685
862140107352137728,Negative,0.28661808371543884
864123224711417856,Negative,0.10753454267978668
864618055380455424,Positive,0.009264006279408932
864704259052498945,Positive,0.9884109497070312
862686940918841345,Neutral,0.002325099427253008
862296231053283328,Positive,0.995271623134613
863589426328481792,Positive,0.002570616314187646
862316784132792321,Neutral,0.0021578024607151747
862668269798514688,Neutral,0.989100992679596
863594188201394176,Positive,0.008833109401166439
863046724562165762,Negative,0.002065849956125021
865179462123614209,Positive,0.9925732612609863
862140095364816897,Negative,0.005846974439918995
863591588437663744,Positive,0.001579738687723875
862883898749059072,Positive,0.007366572041064501
864128407046631424,Negative,0.9728662371635437
864166159763066881,Negative,0.019767219200730324
864486503061348354,Positive,0.6427602767944336
862157739467972608,Negative,0.2586229741573334
865580896740626432,Neutral,0.09861666709184647
864118105026572292,Negative,0.03455151244997978
864699930656559104,Positive,0.8996096253395081
863288395916816385,Positive,0.06583889573812485
864495762910138368,Negative,0.049290981143713
862309558882095105,Positive,0.05034460872411728
862151438872584192,Positive,0.9003643989562988
864903327963860992,Neutral,0.9923902153968811
864704132262842368,Negative,0.0019180342787876725
865581387247751168,Negative,0.005691772326827049
865054405900554240,Neutral,0.989894688129425
865218091671748608,Positive,0.0067698038183152676
863086332742160385,Neutral,0.0033354966435581446
865053395756994560,Positive,0.009713055565953255
862674558133915648,Positive,0.47859567403793335
864670009750106112,Neutral,0.5116912722587585
864180093391908864,Positive,0.011968725360929966
864329160637984769,Neutral,0.9689958691596985
864528302006030337,Positive,0.019035402685403824
864666008333807616,Negative,0.39301738142967224
865649216739090433,Neutral,0.6028462052345276
862168235835346944,Neutral,0.004136399831622839
863387899206791168,Negative,0.009502309374511242
864657137406017537,Negative,0.34579479694366455
862669308157210626,Neutral,0.6447028517723083
864831569982357504,Negative,0.12959003448486328
862145778890002437,Positive,0.8581973314285278
865540515495690241,Negative,0.01221261452883482
864541050068750338,Neutral,0.0027565022464841604
865432088513843200,Positive,0.9867668747901917
865576082615005184,Negative,0.010476620867848396
865654935509098496,Negative,0.028269067406654358
862720924856070144,Positive,0.9615494012832642
864858513494986754,Positive,0.010181523859500885
863394129115570176,Positive,0.6374632716178894
863031252265426945,Positive,0.3538285195827484
865224317570875392,Negative,0.008708225563168526
862146997092061186,Negative,0.0026304780039936304
862140110409748480,Positive,0.06818150728940964
864858534198087680,Positive,0.9291880130767822
864892545389780993,Positive,0.9951395988464355
863588179185737728,Negative,0.00308741326443851
864844566284955648,Neutral,0.0017729006940498948
865206365064765441,Negative,0.005059534218162298
865904861992321026,Negative,0.9880452752113342
862666889629184002,Positive,0.0068952045403420925
862517955665551360,Positive,0.9895175099372864
863580024359858176,Negative,0.003944323398172855
864623343936339968,Neutral,0.006538094021379948
864654718664159232,Neutral,0.13006441295146942
864336596388073472,Positive,0.8633260130882263
864895277500649473,Positive,0.006609622854739428
863369867122139136,Negative,0.38141390681266785
864457228224520192,Negative,0.4222528636455536
865064461870276608,Positive,0.19633324444293976
864130216280588289,Positive,0.9834956526756287
863599703421845505,Positive,0.013484662398695946
864904783995555841,Negative,0.0030196260195225477
864777873986658304,Negative,0.9831929206848145
865211573354340352,Neutral,0.012533766217529774
864338244967612416,Neutral,0.004273282364010811
864682585984823298,Positive,0.00338772963732481
862157087039795205,Neutral,0.079955093562603
865425817001615360,Positive,0.9166571497917175
862514048881102848,Positive,0.001209885231219232
862149553285472257,Positive,0.0015052140224725008
864906541434122240,Positive,0.9972848892211914
864655498792120321,Negative,0.002171313390135765
864657930397896704,Negative,0.9807815551757812
864626848306802688,Neutral,0.01704719103872776
864122310600642565,Neutral,0.002460273215547204
863590353223512064,Neutral,0.006531141232699156
863597529971261440,Positive,0.9910085797309875
864709713954471936,Neutral,0.0030921597499400377
862143202534588417,Negative,0.25038233399391174
862329405242318850,Positive,0.7465254664421082
863575546432811008,Positive,0.0028552748262882233
864333172393164800,Positive,0.1325433999300003
862141959619715072,Negative,0.8646013736724854
863892713376239616,Neutral,0.03545474633574486
864849114164588544,Neutral,0.31453341245651245
864653900405772288,Positive,0.6500118374824524
865582886950404098,Neutral,0.9945342540740967
862895797041549313,Neutral,0.0031640324741601944
862142609858453504,Negative,0.0023016498889774084
864889917452820482,Positive,0.0009593897848390043
864652296717824000,Neutral,0.002600096631795168
864896250067509248,Positive,0.9964404702186584
862673891210256385,Positive,0.9148066639900208
863364626158940164,Positive,0.009466388262808323
862155856456142848,Positive,0.07572691887617111
863595700331974658,Neutral,0.004933489486575127
864896693615157250,Neutral,0.9840728640556335
862165654769737729,Neutral,0.010993663221597672
864904515149070341,Neutral,0.002066622953861952
864687047335923712,Negative,0.004392111673951149
864679761599188993,Neutral,0.9935412406921387
865219746077323264,Neutral,0.0011252519907429814
864119950318989312,Positive,0.001742664841003716
862672933000552448,Neutral,0.9971320629119873
864654726859804672,Positive,0.0010675345547497272
862360984010326024,Negative,0.0017247884534299374
862891317843689473,Positive,0.9972077012062073
862317707047428096,Positive,0.0017192861996591091
862730624158879744,Positive,0.001967025687918067
862147017413451777,Neutral,0.996313750743866
862517195485696000,Positive,0.9948430061340332
864710580141264898,Neutral,0.003547203028574586
864935945451307010,Negative,0.0016097784973680973
864674088865890304,Neutral,0.9938879609107971
862256965166170112,Negative,0.0044990056194365025
864644073117929488,Neutral,0.0016131169395521283
865439246760505344,Positive,0.003884827485308051
864104879668830208,Positive,0.9813408851623535
863042613829611521,Positive,0.014774223789572716
864334013976031235,Positive,0.022325249388813972
864710387173818369,Positive,0.6178381443023682
865574215738511360,Neutral,0.3598365783691406
864893965203640322,Neutral,0.0012157069286331534
864532499980066817,Positive,0.0014999762643128633
864661951942676480,Neutral,0.9972842931747437
864661149266182144,Negative,0.0018007538747042418
864603718028853248,Negative,0.0022824539337307215
864480986654027776,Positive,0.9959167838096619
864672485945618432,Neutral,0.8298486471176147
864529954498916352,Neutral,0.1665804237127304
864898528786755590,Positive,0.003570892848074436
865428248632598529,Negative,0.0012117208680137992
864531896130207744,Neutral,0.001683986047282815
864327703998103553,Positive,0.9971043467521667
863795073582080000,Positive,0.655803918838501
865545051677499397,Neutral,0.328913152217865
862324839444619264,Positive,0.01528288796544075
864654624619450369,Negative,0.007280826102942228
863583626662993921,Positive,0.9596289396286011
863387112279879682,Negative,0.0330902524292469
